refcode,component_refcode,component_index,smiles,HBD,HBA,logP,MW
FOTMUZ,FOTMUZ_1,1,C[NH+](CCCl)CCCl,1,0,-0.021299999999999653,156.03413116408998
FOTMUZ,FOTMUZ_2,2,[Cl-],0,0,-2.996,34.96940125991
FOTYOE,FOTYOE_1,1,O=C([O-])C(=O)[O-],0,4,-3.5138000000000003,87.98075563982
FOTYOE,FOTYOE_2,2,O,0,0,-0.8247,18.010564684
FOTYOE,FOTYOE_3,3,O,0,0,-0.8247,18.010564684
FOTYOE,FOTYOE_4,4,O,0,0,-0.8247,18.010564684
FOTYOE,FOTYOE_5,5,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,2,2,3.0085000000000006,376.14741132808996
FOTYOE,FOTYOE_6,6,OC(=O)C(O)=O,2,2,-0.8443999999999998,89.995308544
FOTYUK,FOTYUK_1,1,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,2,2,3.0085000000000006,376.14741132808996
FOTYUK,FOTYUK_2,2,Cc1ccc(cc1)S(=O)(=O)[O-],0,3,0.89912,171.01213866391
FOTYUK,FOTYUK_3,3,O,0,0,-0.8247,18.010564684
FOVDUT,FOVDUT_1,1,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,1,4,3.5139200000000006,381.07588234799994
FOVDUT,FOVDUT_2,2,NC(=O)N1c2ccccc2C=Cc2ccccc12,1,1,3.3872000000000018,236.094963004
FOVFAY,FOVFAY_1,1,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
FOVFAY,FOVFAY_2,2,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
FOVFAY,FOVFAY_3,3,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
FOVFAY,FOVFAY_4,4,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
FOVFAY,FOVFAY_5,5,O,0,0,-0.8247,18.010564684
FOVFAY,FOVFAY_6,6,O,0,0,-0.8247,18.010564684
FOVFAY,FOVFAY_7,7,O,0,0,-0.8247,18.010564684
FOVFAY,FOVFAY_8,8,O,0,0,-0.8247,18.010564684
FOVFEC,FOVFEC_1,1,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
FOVFEC,FOVFEC_2,2,O=C([O-])c1cccnc1,0,3,-0.5549000000000002,122.02475194791
FOVMEI,FOVMEI_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOVMEI,FOVMEI_2,2,O=C([O-])C=CC(=O)[O-],0,4,-2.9576000000000002,113.99640570382002
FOVMEI,FOVMEI_3,3,O,0,0,-0.8247,18.010564684
FOVPEO,FOVPEO_1,1,COc1ccc(cc1)N1CC[NH2+]CC1,1,2,0.07860000000000028,193.13353958409
FOVPEO,FOVPEO_2,2,O=C([O-])c1ccccc1,0,2,0.05009999999999992,121.02950297991
FOVPEO,FOVPEO_3,3,O,0,0,-0.8247,18.010564684
FOVQEP,FOVQEP_1,1,COc1ccc(cc1)N1CC[NH2+]CC1,1,2,0.07860000000000028,193.13353958409
FOVQEP,FOVQEP_2,2,Oc1ccccc1C(=O)[O-],1,3,-0.24429999999999996,137.02441759991
FOVQIT,FOVQIT_1,1,COc1ccc(cc1)N1CC[NH2+]CC1,1,2,0.07860000000000028,193.13353958409
FOVQIT,FOVQIT_2,2,O=C([O-])c1cccnc1,0,3,-0.5549000000000002,122.02475194791
FOVQUF,FOVQUF_1,1,COc1ccc(cc1)N1CC[NH2+]CC1,1,2,0.07860000000000028,193.13353958409
FOVQUF,FOVQUF_2,2,OC(=O)CCC(=O)[O-],1,3,-1.3989000000000003,117.01933221991001
FOWFOO,FOWFOO_1,1,Nc1ccc(c2ccc(N)cc2S(=O)(=O)[O-])c(c1)S(=O)(=O)[O-],2,8,0.32620000000000016,341.99912519981996
FOWFOO,FOWFOO_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOWFOO,FOWFOO_3,3,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOWMUA,FOWMUA_1,1,O=C([O-])CCC(=O)[O-],0,4,-2.733599999999999,116.01205576782002
FOWMUA,FOWMUA_2,2,Nc1[nH+]cccc1N,2,2,-0.33490000000000036,110.07127367608999
FOWMUA,FOWMUA_3,3,O,0,0,-0.8247,18.010564684
FOWMUA,FOWMUA_4,4,O,0,0,-0.8247,18.010564684
FOWQIU,FOWQIU_1,1,NC(=O)C1=C2NCCC(C3CCN(CC3)C(=O)C=C)N2N=C1c1ccc(Oc2ccccc2)cc1,2,6,4.2226000000000035,471.227039788
FOWQIU,FOWQIU_2,2,NC(=O)C1=C2NCCC(C3CCN(CC3)C(=O)C=C)N2N=C1c1ccc(Oc2ccccc2)cc1,2,6,4.2226000000000035,471.227039788
FOWSEQ,FOWSEQ_1,1,O=C([O-])c1ccc(cc1)N(=O)=O,0,4,-0.04170000000000018,166.01458118791
FOWSEQ,FOWSEQ_2,2,OC(=O)c1ccc(cc1)N(=O)=O,1,3,1.293,167.02185764
FOWSEQ,FOWSEQ_3,3,Nc1c[nH+]ccc1N,2,2,-0.33490000000000014,110.07127367608999
FOXJOT,FOXJOT_1,1,NC1=NC(=NN1C1=N[N-]N=N1)N(=O)=O,1,9,-2.1001000000000003,196.03369388391
FOXJOT,FOXJOT_2,2,NC1=NC(=NN1C1=N[N-]N=N1)N(=O)=O,1,9,-2.1001000000000003,196.03369388391
FOXJOT,FOXJOT_3,3,O,0,0,-0.8247,18.010564684
FOXJOT,FOXJOT_4,4,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXJOT,FOXJOT_5,5,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXKUB,FOXKUB_1,1,O=N(=O)C(=C1N=CC=N[N-]1)N(=O)=O,0,6,0.11029999999999998,184.01122712391
FOXKUB,FOXKUB_2,2,O=N(=O)C(=C1N=CC=N[N-]1)N(=O)=O,0,6,0.11029999999999998,184.01122712391
FOXKUB,FOXKUB_3,3,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXKUB,FOXKUB_4,4,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXLUA,FOXLUA_1,1,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
FOXLUA,FOXLUA_2,2,O=C([O-])CCC(=O)[O-],0,4,-2.733599999999999,116.01205576782002
FOXLUA,FOXLUA_3,3,CS(C)=O,0,1,-0.005299999999999971,78.013935812
FOXLUA02,FOXLUA02_1,1,CS(C)=O,0,1,-0.005299999999999971,78.013935812
FOXLUA02,FOXLUA02_2,2,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
FOXLUA02,FOXLUA02_3,3,O=C([O-])CCC(=O)[O-],0,4,-2.733599999999999,116.01205576782002
FOXMAH,FOXMAH_1,1,C1COCO1,0,2,-0.009299999999999975,74.036779432
FOXMAH,FOXMAH_2,2,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
FOXMAH,FOXMAH_3,3,O=C([O-])CCC(=O)[O-],0,4,-2.733599999999999,116.01205576782002
FOXMEL,FOXMEL_1,1,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
FOXMEL,FOXMEL_2,2,OC(C(O)C(=O)[O-])C(=O)[O-],2,6,-4.791999999999999,148.00188500782002
FOXMEL,FOXMEL_3,3,CS(C)=O,0,1,-0.005299999999999971,78.013935812
FOXNIP01,FOXNIP01_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNIP01,FOXNIP01_2,2,O[Se](=O)[O-],1,2,-2.2456,128.90963877191
FOXNOV01,FOXNOV01_1,1,OP(=O)[O-],1,2,-1.2713,80.97470413391001
FOXNOV01,FOXNOV01_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNOV02,FOXNOV02_1,1,OP(=O)[O-],1,2,-1.2713,80.97470413391001
FOXNOV02,FOXNOV02_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNOW,FOXNOW_1,1,[NH3+]CC1(CCCCC1)CC(=O)[O-],1,2,-0.6812000000000002,171.125928784
FOXNOW,FOXNOW_2,2,OC(=O)c1cccc(O)c1,2,2,1.0903999999999998,138.031694052
FOXNUB01,FOXNUB01_1,1,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB01,FOXNUB01_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB02,FOXNUB02_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB02,FOXNUB02_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB03,FOXNUB03_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB03,FOXNUB03_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB04,FOXNUB04_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB04,FOXNUB04_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB05,FOXNUB05_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB05,FOXNUB05_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB06,FOXNUB06_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB06,FOXNUB06_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB07,FOXNUB07_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB07,FOXNUB07_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB08,FOXNUB08_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB08,FOXNUB08_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB09,FOXNUB09_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB09,FOXNUB09_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB10,FOXNUB10_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB10,FOXNUB10_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB11,FOXNUB11_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB11,FOXNUB11_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB12,FOXNUB12_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB12,FOXNUB12_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB13,FOXNUB13_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB13,FOXNUB13_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB14,FOXNUB14_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB14,FOXNUB14_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB15,FOXNUB15_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB15,FOXNUB15_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB16,FOXNUB16_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB16,FOXNUB16_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB17,FOXNUB17_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB17,FOXNUB17_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB18,FOXNUB18_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB18,FOXNUB18_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXNUB19,FOXNUB19_1,1,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
FOXNUB19,FOXNUB19_2,2,F[B-](F)(F)F,0,0,1.3,87.00346685991
FOXPAK,FOXPAK_1,1,[NH3+]CC1(CCCCC1)CC(O)=O,2,1,0.6534999999999993,172.13320523609
FOXPAK,FOXPAK_2,2,Oc1ccccc1C(=O)[O-],1,3,-0.24429999999999996,137.02441759991
FOXPAK,FOXPAK_3,3,[NH3+]CC1(CCCCC1)CC(O)=O,2,1,0.6534999999999993,172.13320523609
FOXPAK,FOXPAK_4,4,Oc1ccccc1C(=O)[O-],1,3,-0.24429999999999996,137.02441759991
FOXPEO,FOXPEO_1,1,[NH3+]CC1(CCCCC1)CC(O)=O,2,1,0.6534999999999993,172.13320523609
FOXPEO,FOXPEO_2,2,Oc1c(ccc2ccccc12)C(=O)[O-],1,3,0.9088999999999996,187.04006766391
FOXPOY,FOXPOY_1,1,[NH3+]CC1(CCCCC1)CC(O)=O,2,1,0.6534999999999993,172.13320523609
FOXPOY,FOXPOY_2,2,OC(C(=O)[O-])c1ccccc1,1,3,-0.5301000000000007,151.04006766391
FOXTAN01,FOXTAN01_1,1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN01,FOXTAN01_2,2,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOXTAN02,FOXTAN02_1,1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN02,FOXTAN02_2,2,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOXTAN02,FOXTAN02_3,3,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN02,FOXTAN02_4,4,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOXTAN03,FOXTAN03_1,1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN03,FOXTAN03_2,2,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOXTAN04,FOXTAN04_1,1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN04,FOXTAN04_2,2,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOXTAN04,FOXTAN04_3,3,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,1,1.9371000000000003,256.16959074409
FOXTAN04,FOXTAN04_4,4,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
FOYLAK,FOYLAK_1,1,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
FOYLAK,FOYLAK_2,2,N1=N[N-]N=N1,0,4,-1.7762000000000002,70.01591857991001
FOYMAH,FOYMAH_1,1,CC(=O)C(=O)[O-],0,3,-1.6747000000000003,87.00876753591001
FOYMAH,FOYMAH_2,2,NC(=[NH2+])c1ccccc1,2,0,-0.8489999999999995,121.07602470808999
FOYPEQ,FOYPEQ_1,1,O=C1NC(=S)NC(=C1)[O-],2,3,-0.4939100000000003,142.99207191591
FOYPEQ,FOYPEQ_2,2,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
FOYROB,FOYROB_1,1,OC(C(O)C(O)C(=O)[O-])C(O)C(=O)[O-],4,8,-6.070199999999996,208.02301437582003
FOYROB,FOYROB_2,2,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
FOYROB,FOYROB_3,3,O,0,0,-0.8247,18.010564684
FOZZIG,FOZZIG_1,1,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
FOZZIG,FOZZIG_2,2,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
FPAMCA,FPAMCA_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA11,FPAMCA11_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA12,FPAMCA12_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA12,FPAMCA12_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_3,3,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_4,4,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_5,5,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_6,6,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_7,7,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_8,8,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA13,FPAMCA13_9,9,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_3,3,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_4,4,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_5,5,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA14,FPAMCA14_6,6,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA15,FPAMCA15_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA15,FPAMCA15_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA15,FPAMCA15_3,3,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA16,FPAMCA16_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA16,FPAMCA16_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA16,FPAMCA16_3,3,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA16,FPAMCA16_4,4,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA17,FPAMCA17_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA18,FPAMCA18_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA19,FPAMCA19_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA20,FPAMCA20_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA20,FPAMCA20_2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA21,FPAMCA21_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPAMCA22,FPAMCA22_1,1,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,2,2,4.147200000000001,281.06636322
FPRTOD10,FPRTOD10_1,1,CC12CC(O)C3(F)C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,3,5,1.8737,380.19990224799994
FUBBIR,FUBBIR_1,1,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-],0,2,1.7384999999999997,205.12340336391
FUBBIR,FUBBIR_2,2,[NH3+]CCCCCC(O)=O,2,1,-0.12670000000000053,132.10190510809
FUBBIR,FUBBIR_3,3,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-],0,2,1.7384999999999997,205.12340336391
FUBBIR,FUBBIR_4,4,[NH3+]CCCCCC(O)=O,2,1,-0.12670000000000053,132.10190510809
FUBBOX,FUBBOX_1,1,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-],0,2,1.7384999999999997,205.12340336391
FUBBOX,FUBBOX_2,2,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
FUBBOX,FUBBOX_3,3,[NH3+]CC1CCC(CC1)C(O)=O,2,1,0.11929999999999946,158.11755517209
FUBBOX,FUBBOX_4,4,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-],0,2,1.7384999999999997,205.12340336391
FUBDEO,FUBDEO_1,1,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],1,6,-1.8678999999999983,264.02957961991
FUBDEO,FUBDEO_2,2,[Na+],0,0,-2.996,22.98922070009
FUBDEO,FUBDEO_3,3,O,0,0,-0.8247,18.010564684
FUBDIS,FUBDIS_1,1,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],1,6,-1.8678999999999983,264.02957961991
FUBDIS,FUBDIS_2,2,[Na+],0,0,-2.996,22.98922070009
FUBDIS01,FUBDIS01_1,1,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],1,6,-1.8678999999999983,264.02957961991
FUBDIS01,FUBDIS01_2,2,[Na+],0,0,-2.996,22.98922070009
FUBDUE,FUBDUE_1,1,[Na+],0,0,-2.996,22.98922070009
FUBDUE,FUBDUE_2,2,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],1,6,-1.8678999999999983,264.02957961991
FUBDUE,FUBDUE_3,3,O,0,0,-0.8247,18.010564684
FUBDUE,FUBDUE_4,4,O,0,0,-0.8247,18.010564684
FUBFAM,FUBFAM_1,1,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
FUBFAM,FUBFAM_2,2,[NH3+]C(CS)C(=O)[O-],2,3,-2.7233999999999994,121.019749464
FUBFAM,FUBFAM_3,3,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
FUBFAM,FUBFAM_4,4,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
FUBRAY,FUBRAY_1,1,CCC(C(C)O)N1N=CN(C1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(OCC2COC(C2)(CN2C=NC=N2)c2ccc(F)cc2F)cc1,1,12,4.5732000000000035,700.329708264
FUBRAY,FUBRAY_2,2,CCC(C(C)O)N1N=CN(C1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(OCC2COC(C2)(CN2C=NC=N2)c2ccc(F)cc2F)cc1,1,12,4.5732000000000035,700.329708264
FUBRAY,FUBRAY_3,3,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
FUBRAY,FUBRAY_4,4,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
FUBRAY,FUBRAY_5,5,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
FUCNIA,FUCNIA_1,1,O[As](=O)([O-])[O-],1,3,-3.4346,139.91017717182
FUCNIA,FUCNIA_2,2,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
FUCNIA,FUCNIA_3,3,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
FUFJUL,FUFJUL_1,1,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_2,2,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_3,3,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_4,4,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_5,5,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_6,6,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_7,7,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_8,8,[Na+],0,0,-2.996,22.98922070009
FUFJUL,FUFJUL_9,9,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_10,10,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_11,11,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_12,12,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_13,13,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_14,14,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_15,15,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_16,16,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_17,17,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_18,18,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_19,19,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_20,20,O,0,0,-0.8247,18.010564684
FUFJUL,FUFJUL_21,21,CCCc1c2OC(=CC(=O)c2cc2C(=O)C=C(N(CC)c12)C(=O)[O-])C(=O)[O-],0,8,-0.1927000000000001,369.08594897981993
FUFJUL,FUFJUL_22,22,CCCc1c2OC(=CC(=O)c2cc2C(=O)C=C(N(CC)c12)C(=O)[O-])C(=O)[O-],0,8,-0.1927000000000001,369.08594897981993
FUFJUL,FUFJUL_23,23,CCCc1c2OC(=CC(=O)c2cc2C(=O)C=C(N(CC)c12)C(=O)[O-])C(=O)[O-],0,8,-0.1927000000000001,369.08594897981993
FUFJUL,FUFJUL_24,24,CCCc1c2OC(=CC(=O)c2cc2C(=O)C=C(N(CC)c12)C(=O)[O-])C(=O)[O-],0,8,-0.1927000000000001,369.08594897981993
FUFQOQ,FUFQOQ_1,1,C(Cc1ccncc1)c1ccncc1,0,2,2.2618,184.100048384
FUFQOQ,FUFQOQ_2,2,OC(=O)CCC(O)=O,2,2,-0.06419999999999987,118.02660867200001
FUFQUS,FUFQUS_1,1,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,3,8,2.740520000000001,369.18008959599996
FUFQUS,FUFQUS_2,2,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,3,8,2.740520000000001,369.18008959599996
