identifier,smiles,HBD,HBA,logP,MW
AFOGOU06,O=S(=O)([O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0,9,3.3999000000000024,542.9894657997298
AFOGUA,O=S(=O)([O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0,9,3.3999000000000024,542.9894657997298
AFOHAH,O=S(=O)([O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0,9,3.3999000000000024,542.9894657997298
AFONIV,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFONIV01,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFONOB,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFONOB01,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFONUH,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFOPAP,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFOPAP01,Cc1cccc(Nc2ccccc2C(O)=O)c1C,2,2,3.7452400000000017,241.11027872
AFOPET,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
AFOPIX,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
AFOPOD,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
AFUJAQ,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(O)=O,2,6,-0.9087999999999974,363.1463097600899
AFUNUM,[NH3+]c1ccc(cc1)S(N)(=O)=O,2,2,-0.7926000000000002,173.03792494809
AFUPAT,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
AGACOE,Clc1ccc2N(C3CC[NH+](CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,3,4,1.936099999999999,426.16912914009004
AGAKOM,Clc1ccc2N(C3CC[NH+](CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,3,4,1.936099999999999,426.16912914009004
AGEJAA,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
AGIGEE,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,6,-1.0293,194.08037556
AGIKUY,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C32OC(=O)c2ccccc32)c1Br,2,5,6.715800000000003,643.7105217559999
AGLYSL,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
AGLYSL01,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
AGUTON,Nc1ncnc2N(CCOCP(O)(O)=O)C=Nc12,3,7,-0.4397000000000001,273.062690494
AHASUX,OC(=O)Cc1ccccc1,1,1,1.3137,136.052429496
AHEPUY,CC(=O)Nc1ccc(O)cc1,2,2,1.3505999999999998,151.063328528
AHEWIT,NC1=[NH+]C=NC2=C1[NH+]=CN2,2,2,-1.2267000000000006,137.06904806417998
AHEWOZ,NC1=[NH+]C=NC2=C1[NH+]=CN2,2,2,-1.2267000000000006,137.06904806417998
AHEWUF,NC1=[NH+]C=NC2=C1[NH+]=CN2,2,2,-1.2267000000000006,137.06904806417998
AHEXOC,Clc1ccc(cc1)C(N1CCN(CCOCC(=O)[O-])CC1)c1ccccc1,0,5,1.8134999999999992,387.14809388790997
AHEYAP,Clc1ccc(cc1)C(N1CCN(CCOCC(=O)[O-])CC1)c1ccccc1,0,5,1.8134999999999992,387.14809388790997
AHEZAQ,C1CCC2(CC1)N=Cc1ccc(cc1)C=NC1(CCCCC1)C#Cc1cccc(c1)C#CC1(CCCCC1)N=Cc1ccc(cc1)C=NC1(CCCCC1)C#Cc1cccc(c1)C#C2,0,4,12.69399999999998,836.48179792
AHIHAC,COc1cc(ccc1CC1=CN(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,2,7,5.6959200000000045,575.2090067759999
AHIHEG,COc1cc(ccc1CC1=CN(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,2,7,5.6959200000000045,575.2090067759999
AHILIO,COc1cc(ccc1CC1=CN(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,2,7,5.6959200000000045,575.2090067759999
AHILOU,COc1cc(ccc1CC1=CN(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,2,7,5.6959200000000045,575.2090067759999
AHIMEL,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
AHOBAD,CC(C)c1cccc(C(C)C)c1N1CCN(C1=C1[P+]C(P1)=C1N(CCN1c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C,0,4,16.918699999999962,867.5617981440901
AJACOG,NC1=NC2=C(N=CN2CCC(CO)CO)C(=O)N1,4,7,-1.3073000000000008,253.11748934
AJACUM,NC1=NC2=C(N=CN2CCC(CO)CO)C(=O)N1,4,7,-1.3073000000000008,253.11748934
AJADAT,NC1=NC2=C(N=CN2CCC(CO)CO)C(=O)N1,4,7,-1.3073000000000008,253.11748934
AJAPIL,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL01,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL02,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL03,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL04,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL05,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAPIL06,NC(N)=N,3,1,-1.1614300000000002,59.04834715999999
AJAQOU,O=C([O-])c1cccnc1c1ncccc1C(=O)[O-],0,6,-1.1294000000000002,242.03385383182
AJEYAQ,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1,2,4.073100000000002,315.027390868
AJEYAQ01,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1,2,4.073100000000002,315.027390868
AJEYAQ02,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1,2,4.073100000000002,315.027390868
AJEYAQ03,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1,2,4.073100000000002,315.027390868
AJEYAQ04,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1,2,4.073100000000002,315.027390868
AJIGUZ,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIHAG,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIHIO,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIHOU,C[NH+]1CC[NH+](CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2c[nH+]ccc2)c1,4,4,1.1752200000000046,496.2808379682701
AJIHUA,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIJAI,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIKEM,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJILOX,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJILUD,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJIMIS,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJINEP,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5[O-])S(=O)(=O)[O-])c4[O-])S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],2,16,-0.4619999999999999,737.9510599754601
AJINIT,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJIPAN,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJIPOC,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
AJIQUI,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AJOJOC,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3C(C)COc1c23)C(O)=O,2,5,0.12690000000000107,362.15106079208994
AJOLOD,CCC1c2cc(C(CC)c3cc(C(CC)c4cc(C(CC)c5cc1c(O)c(C)c5O)c(O)c(C)c4O)c(O)c(C)c3O)c(O)c(C)c2O,8,8,9.046079999999993,656.3349184959999
AJORIE,CCCC1=Nc2c(C)cc(cc2N1Cc1ccc(cc1)c1ccccc1C(O)=O)C1=[N+](C)c2ccccc2N1,2,3,6.683520000000007,515.24415265209
AJOROK,CCCC1=Nc2c(C)cc(cc2N1Cc1ccc(cc1)c1ccccc1C(O)=O)C1=[NH+]c2ccccc2N1C,1,4,6.683520000000007,515.24415265209
AJUJUO,CCCC[P+](CCCC)(CCCC)CCCC,0,0,6.204400000000007,259.25491420209
AJUSED,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,2,2,5.056400000000004,342.08920892799995
AJUVAC,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
AJUVEG,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
AKAXES,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
AKEMAF,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
AKEMEJ,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
AKEMIN,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
AKEMIN01,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
AKEMUZ,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
AKENEK,CC(=O)Nc1cccc(NC(C)=O)n1,2,3,0.9983999999999997,193.085126592
AKENOU,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,3,4,5.549700000000002,464.086302712
AKENUA,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
AKEQAL,CC(=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)C=CC=C(C)C=CC1C(=CC(O)CC1(C)C)C,2,2,10.403299999999993,568.428031032
AKINEP,C1[N+]2=CN(C=C2)c2cccc(n2)N2C=C[N+](=C2)Cc2ccc(C[N+]3=CN(C=C3)c3cccc(n3)N3C=C[N+](=C3)Cc3ccc1cc3)cc2,0,6,3.2960000000000003,630.2945967683602
AKINOZ,C1[N+]2=CN(C=C2)c2cccc(n2)N2C=C[N+](=C2)Cc2ccc(C[N+]3=CN(C=C3)c3cccc(n3)N3C=C[N+](=C3)Cc3ccc1cc3)cc2,0,6,3.2960000000000003,630.2945967683602
AKISEU,NC(=O)CN1CCCC1=O,1,2,-0.9059000000000004,142.07422756
AKISEU01,NC(=O)CN1CCCC1=O,1,2,-0.9059000000000004,142.07422756
AKITAR,CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1,1,4,-0.19759999999999955,331.062676896
AKIZAV,Clc1ccc(cc1)C(=O)[O-],0,2,0.7034999999999996,154.99053062791
AKOBUZ,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.16802,264.068096624
AKOCIO,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AKOFUD,CCNC1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,2,7,0.08690000000000075,383.064333772
AKOTAV,Clc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],1,3,3.0294000000000016,294.00940749990997
AKUPIJ,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN%18C%19C%20N(CN%21C%22C%23N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN%19C(=O)N%20CN%22C(=O)N%23CN1C2=O)C%21=O)C%18=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,0,16,-7.552000000000019,1328.3926034559993
ALABEU,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
ALIGUZ,Fc1ccc(cc1)C1CC[NH2+]CC1COc1ccc2OCOc2c1,1,3,2.3003,330.14999817208997
ALISAT,Clc1ccc(cc1)C1CCC(CC1)C1=C([O-])C(=O)c2ccccc2C1=O,0,3,4.307400000000003,365.09499569591
ALISIB,Clc1ccc(cc1)C1CCC(CC1)C1=C([O-])C(=O)c2ccccc2C1=O,0,3,4.307400000000003,365.09499569591
ALISOH,OC1=C(C2CCC(CC2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,1,3,5.505100000000005,366.102272148
ALISUN,Clc1ccc(cc1)C1CCC(CC1)C1=C([O-])C(=O)c2ccccc2C1=O,0,3,4.307400000000003,365.09499569591
ALIWID,O=C([O-])C1CC1,0,2,-0.8537000000000001,85.02950297991
ALOPUR,O=C1NC=NC2=C1C=NN2,2,3,-0.35380000000000006,136.038510748
ALOPUR01,O=C1NC=NC2=C1C=NN2,2,3,-0.35380000000000006,136.038510748
ALOQIC,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
ALOQOI,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
ALOQUO,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
ALORAV,[NH2+]1CC[NH2+]CC1,2,0,-2.873199999999998,88.09895122417998
ALUFIY,O=C(Nc1cccc2C=C(Nc12)C(=O)NCc1ccccc1)Nc1cccc2C=C(Nc12)C(=O)NCc1ccccc1,6,3,6.1532000000000036,556.222288756
ALURAC,CCCC[N+](CCCC)(CCCC)CCCC,0,0,5.003600000000005,242.28422657209
ALUSOR,CCCC[N+](CCCC)(CCCC)CCCC,0,0,5.003600000000005,242.28422657209
ALUVAG,CCCC[N+](CCCC)(CCCC)CCCC,0,0,5.003600000000005,242.28422657209
AMAGAW,Cc1c(CC2=NC(CO2)c2ccccc2)c(C)c(CC2=NC(CO2)c2ccccc2)c(C)c1CC1=NC(CO1)c1ccccc1,0,6,7.749360000000008,597.299142108
AMAKUV,C[NH+](C)CCC1=CNc2ccc(CS(=O)(=O)N3CCCC3)cc12,2,2,0.7805000000000006,336.17402449209
AMALAC,C[NH+](C)CCC1=CNc2ccc(CS(=O)(=O)N3CCCC3)cc12,2,2,0.7805000000000006,336.17402449209
AMAPEK,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-],2,5,-0.005499999999999949,216.98123245991002
AMASEO,[NH2+]=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=[NH2+])Nc1ccc(Cl)cc1,10,2,0.5359400000000039,506.21774922418007
AMASIS,[NH2+]=C(NCCCCCCNC(=N)NC(=[NH2+])Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,10,2,0.5359400000000039,506.21774922418
AMATIT,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2],0,0,-5.328999999999998,132.04733264418002
AMAVEP,C[NH+]1CCC(CC1)=C1c2ccccc2CC(=O)C2=C1C=CS2,1,2,2.5973000000000006,310.12601168008996
AMAVIT,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,2,4,0.2882000000000006,303.91460403199994
AMAVIT01,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,2,4,0.2882000000000006,303.91460403199994
AMAVOZ,CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CCl,1,5,4.103100000000004,466.1922300239999
AMBNAC,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC01,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC04,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC06,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC07,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC08,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC09,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC12,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC13,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC14,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC15,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC16,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC17,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC18,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC19,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBNAC22,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
AMBSAM10,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2,3,1.1849999999999998,226.131742436
AMBZCL,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,3,3,0.5853000000000006,300.14733107609
AMBZCL01,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,3,3,0.5853000000000006,300.14733107609
AMCAPR01,[NH3+]CCCCCC(=O)[O-],1,2,-1.4613999999999996,131.094628656
AMCAPR10,[NH3+]CCCCCC(=O)[O-],1,2,-1.4613999999999996,131.094628656
AMCAPR11,[NH3+]CCCCCC(=O)[O-],1,2,-1.4613999999999996,131.094628656
AMCILL,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMCILL02,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMCILL03,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMDPYR10,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,0,4,1.55042,231.137162164
AMEPOX,CCN(CC)C(=O)NC1CN(C)C2CC3=CNc4cccc(C2=C1)c34,2,2,2.841400000000001,338.210661452
AMEPUD,CCN(CC)C(=O)NC1CN(C)C2CC3=CNc4cccc(C2=C1)c34,2,2,2.841400000000001,338.210661452
AMEQAK,CCN(CC)C(=O)NC1CN(C)C2CC3=CNc4cccc(C2=C1)c34,2,2,2.841400000000001,338.210661452
AMEQEO,CCN(CC)C(=O)NC1CN(C)C2CC3=CNc4cccc(C2=C1)c34,2,2,2.841400000000001,338.210661452
AMEQIW,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc8cc(cc(Cc9cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c9O)S(=O)(=O)[O-])c8O)S(=O)(=O)[O-])c7O)S(=O)(=O)[O-])c6O)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],8,32,1.6040000000000085,1479.9312257592785
AMEQOC,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc8cc(cc(Cc9cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c9O)S(=O)(=O)[O-])c8O)S(=O)(=O)[O-])c7O)S(=O)(=O)[O-])c6O)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],8,32,1.6040000000000085,1479.9312257592785
AMEVAP,NS(=O)(=O)c1cc2c(NC(=NS2(=O)=O)CSCc2ccccc2)cc1Cl,2,6,2.4335000000000013,430.983496608
AMEVET,NS(=O)(=O)c1cc2c(NC(=NS2(=O)=O)CSCc2ccccc2)cc1Cl,2,6,2.4335000000000013,430.983496608
AMHBZO,O=C([O-])c1ccccc1,0,2,0.05009999999999992,121.02950297991
AMHSAH,OC(=O)c1ccccc1O,2,2,1.0903999999999998,138.031694052
AMINIX,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AMIRUN,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c7O)S(=O)(=O)[O-])c6O)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],6,24,1.2030000000000025,1109.94841931946
AMISAU,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
AMIYUR,C[NH+]1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2,2,4,2.0221200000000006,313.14814409209
AMIZAY,C[NH+]1CCN(CC1)C1=[NH+]c2ccccc2NC2=C1C=C(C)S2,3,3,0.10272000000000198,314.15542054418
AMMCHC10,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
AMMCHC11,[NH3+]CC1CCC(CC1)C(=O)[O-],1,2,-1.2153999999999996,157.11027872
AMODAK,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,3,4,5.549700000000002,464.086302712
AMODAK01,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,3,4,5.549700000000002,464.086302712
AMODOY,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,3,4,5.688800000000002,482.07688090000005
AMOJOF,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
AMOJUL,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
AMOKAS,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
AMOKEW,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
AMOWOS,NC(N)=NC(N)=[NH2+],4,0,-3.6664000000000003,102.07742167608998
AMOWUY,NC(N)=NC(N)=[NH2+],4,0,-3.6664000000000003,102.07742167608998
AMOXAP,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1,1,4,3.4292000000000025,313.098189812
AMOXCT10,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccc(O)cc1,3,6,-2.0277999999999956,365.104541708
AMOXCT11,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccc(O)cc1,3,6,-2.0277999999999956,365.104541708
AMOXCT12,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccc(O)cc1,3,6,-2.0277999999999956,365.104541708
AMPCIH01,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMPCIH02,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMPCIH03,[NH3+]C(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)[O-])c1ccccc1,2,5,-1.7333999999999958,349.109627088
AMPCYB,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,0,4,1.55042,231.137162164
AMPETP,[NH3+]C(C)Cc1ccccc1,1,0,0.8594999999999993,136.11207586809
AMPETS01,[NH3+]C(C)Cc1ccccc1,1,0,0.8594999999999993,136.11207586809
AMPETS02,[NH3+]C(C)Cc1ccccc1,1,0,0.8594999999999993,136.11207586809
