identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
GUXTIF,1.2874999999999996,378.0568803080001,2,8,CC(=O)NC1=NN=C(S1)S(N)(=O)=O.c1cc(ccn1)c1ccncc1
GUXTOL,1.7908999999999997,404.0725303720001,2,8,CC(=O)NC1=NN=C(S1)S(N)(=O)=O.c1cc(ccn1)C=Cc1ccncc1
GUXTUR,1.405699999999999,406.0881804360001,2,8,CC(=O)NC1=NN=C(S1)S(N)(=O)=O.C(Cc1ccncc1)c1ccncc1
GUXVAZ,1.7957999999999992,420.1038305000001,2,8,CC(=O)NC1=NN=C(S1)S(N)(=O)=O.C(Cc1ccncc1)Cc1ccncc1
GUXVIH,-0.37950000000000084,302.02558018,2,8,CC(=O)NC1=NN=C(S1)S(N)(=O)=O.c1cnccn1
GUYGOX03,-0.6502999999999979,471.0173622840001,1,6,C[N+]1(C)C2CC(CC1C1OC21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1.[Br-]
GUYGUD01,-1.4749999999999954,489.0279269679999,1,6,[Br-].C[N+]1(C)C2CC(CC1C1OC21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1.O
HABGOL,0.5236000000000034,385.20742363609,0,0,[I-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
HABGUR,0.5236000000000034,385.20742363609,0,0,[I-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
HABHAY,1.0534800000000029,426.2339727320901,0,1,[I-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC#N
HABJAY,3.1144000000000007,369.08240720799995,2,4,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.NC(=O)c1ccccc1
HABJEC,2.5094000000000003,370.077656176,2,5,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.NC(=O)c1ccncc1
HABJIG,2.509400000000001,370.077656176,2,5,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.NC(=O)c1ccccn1
HABJOM,2.2106,321.082407208,2,4,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.CCC(N)=O
HABJUS,1.3526999999999996,308.062006112,3,4,NC(N)=O.CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F
HABKAZ,4.017000000000002,391.160657528,2,4,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.CCCC(CCC)C(N)=O
HABVIP,4.324700000000005,411.33485891999993,1,3,CCCCCCCCCCCCCC[N+](C)(C)C.Oc1ccccc1C(=O)[O-].O
HABYOD,-2.4723999999999915,416.14017341600004,0,0,[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-]
HACGEY,-0.6345999999999974,433.06837013000006,3,4,O=S(=O)([O-])c1cccc(c1)P(=S)(c1ccccc1)c1ccccc1.NC(N)=[NH2+]
HACGIC,-1.0129999999999972,481.0128204300001,3,3,O=S(=O)([O-])c1cccc(c1)P(=[Se])(c1ccccc1)c1ccccc1.NC(N)=[NH2+]
HADYUK,2.175,411.1728960400001,3,7,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1.C1CN(CCN1)c1ccncc1
HADZAR,2.175,411.1728960400001,3,7,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1.C1CN(CCN1)c1ccncc1
HAFNUX,4.357300000000007,457.17866389599993,1,3,CC12CCC3C(CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)C1CCC2O.O
HAGTOY,0.015200000000000546,460.0367941079999,2,8,[K+].O=C1O[B-]2(OC(=O)c3ccccc3O2)Oc2ccccc12.OC(=O)c1ccccc1O
HAGWET,-0.5551000000000001,242.126657056,4,4,OC(=O)c1ccc(O)cc1.C1CNCCN1.O
HAJROA,0.09100000000000147,364.1317595,3,6,CN(C)c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+]
HAKTEW,4.069300000000005,480.25455999999986,2,7,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12.CO.CO
HALDOL,4.425600000000004,375.14013487600005,1,3,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
HALDOL01,4.425600000000004,375.14013487600005,1,3,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
HALDOL02,4.425600000000004,375.14013487600005,1,3,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
HALOPB,0.012500000000001732,455.066297008,2,2,[Br-].OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
HAMTOH,-4.566299999999998,318.22670543999993,4,4,[NH3+]C(CCC[NH+]=C(N)N)C(=O)[O-].CCCC(CCC)C(=O)[O-]
HAMYEA,-7.192900000000001,240.062532576,1,7,O=[Cl](=O)(=O)[O-].C1[NH+]2CN3CN1CN(C2)C3
HAMYEA01,-7.192900000000001,240.062532576,1,7,O=[Cl](=O)(=O)[O-].C1[NH+]2CN3CN1CN(C2)C3
HAMYIE,-1.1122999999999978,394.14884904399986,3,9,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC.OC(=O)CC(=O)[O-]
HANRIB,-4.826099999999998,220.979988596,1,2,[Br-].O.NC(=O)c1c[nH+]ccn1
HAPCOU,3.020380000000001,316.14230712,1,5,CC(=O)Oc1ccccc1C(O)=O.Cc1nc(C)c(C)nc1C
HAQTOK,-0.3334199999999973,455.24202115599996,2,5,[NH3+]C(C(=O)N1C(CC2CC12)C#N)C12CC3CC(CC(O)(C3)C1)C2.O=C([O-])c1ccccc1.O
HARJET,2.724600000000001,409.1273853279999,3,7,CC1=C(C=C(C#N)C(=O)N1)c1ccncc1.COc1cc(cc(OC)c1O)C(O)=O
HASSAX,1.7169999999999999,336.11437811999997,2,6,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1.C1COCCO1
HAWYIN,-3.390899999999997,212.100836232,4,6,OCC[NH+](CCO)CCO.O=N(=O)[O-]
HAXBUD,-0.7511999999999999,256.044383976,1,6,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1.O
HAXBUD01,-0.7511999999999999,256.044383976,1,6,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1.O
HAXHOH,0.09090000000000009,272.039298596,3,8,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1.OO
HAXKUQ,-6.032899999999996,348.0917280919999,2,8,OC1=C([O-])C(=O)C1=O.CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O.O.O.O
HAXXEM,-4.830999999999995,382.1488490439999,4,6,[NH3+]CCC(=O)NC(CC1=CNC=[NH+]1)C(=O)[O-].O.Oc1ccccc1C(=O)[O-]
HAXXUC,-5.985599999999997,362.14376366399995,4,6,O.[NH3+]CCC(=O)NC(CC1=CNC=[NH+]1)C(=O)[O-].OC(=O)CCC(=O)[O-]
HAXYEN,-6.033399999999996,302.12263429599994,4,6,[NH3+]CCC(=O)NC(CC1=CNC=[NH+]1)C(=O)[O-].OCC(=O)[O-]
HAXZIT,-2.2132999999999963,249.11317118,3,3,[Cl-].Oc1ccccc1O.C[N+](C)(C)CCO
HCCYHG,3.644400000000001,287.860066272,0,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
HCCYHG02,3.644400000000001,287.860066272,0,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
HCCYHG04,3.644400000000001,287.860066272,0,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
HCCYHG05,3.644400000000001,287.860066272,0,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
HCCYHG06,3.644400000000001,287.860066272,0,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
HCSBTZ,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ01,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ02,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ03,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ04,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ05,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ06,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ07,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ08,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ09,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HCSBTZ10,-0.35129999999999945,296.964475416,3,5,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
HDCMAI,4.556900000000004,481.173903704,0,0,Cl[I-]Cl.CCCCCCCCCCCCCCCC[N+](C)(C)C
HEBFAX,4.826500000000002,463.03379056,4,6,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O.Nc1ccc(cc1)C(O)=O
HEBFOL,2.8832999999999993,386.018474844,4,5,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O.NC(N)=O
HEBFUR,3.8595000000000006,325.986112096,2,4,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O
HEBHOM,4.936100000000003,412.178692628,3,5,COc1ccc(cc1)C1(O)c2ccccc2Oc2ccccc12.Nc1ccc(N)cc1
HECMEK,2.3570200000000003,230.105527688,2,3,Nc1ccc(cc1)C(O)=O.Cc1ccncc1
HECPAJ,2.4426999999999994,422.161500068,2,9,COC(=O)N(C)c1c(N)nc(nc1N)C1=NN(Cc2ccccc2F)c2ncccc12
HEDRAL,0.3788999999999999,249.074955832,4,6,Oc1cccc(O)c1O.NC(=O)c1cnccn1
HEDYAU,4.566000000000004,388.14230711999994,2,4,NC(=O)N1c2ccccc2C=Cc2ccccc12.COC(=O)c1ccc(O)cc1
HEDYAU01,4.566000000000004,388.14230711999994,2,4,NC(=O)N1c2ccccc2C=Cc2ccccc12.COC(=O)c1ccc(O)cc1
HEGFEF,-3.161199999999999,473.8724814239999,4,6,ClC(Cl)(Cl)C(=O)[O-].ClC(Cl)(Cl)C(=O)[O-].[NH3+]CC(O)=O.[NH3+]CC(O)=O
HEGFUW,-9.5412,432.181885396,0,3,[Na+].O.O.O.O.O.O.O.O.O.COc1ccc2cc(ccc2c1)C(C)C(=O)[O-].O
HEGHIL,0.12180000000000146,413.16991883599997,2,9,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC.O=C([O-])c1ccccn1
HEGHIL01,0.1218000000000019,413.169918836,2,9,O=C([O-])c1ccccn1.COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC
HEGQIT,-1.0708999999999982,400.0390987479099,3,8,NC(N)=[NH2+].O=S(=O)([O-])c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)[O-]
HEGWIZ,0.3550000000000001,452.1219656,2,8,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(=O)[O-].Nc1cc[nH+]cc1
HEGZIG,3.027400000000001,320.127325752,2,6,c1cc(ccn1)C=NN=Cc1ccncc1.Oc1cccc(O)c1
HEKNIU,-0.6360599999999987,324.12561149999993,2,7,Cc1ncc(C[N+]2=CSC(=C2C)CCO)c(N)n1.CC(=O)[O-]
HELFEL,4.564400000000004,488.03086936799997,3,4,OC(=O)CCC(O)=O.NC(=O)N1c2ccccc2CC(=O)c2ccccc12.ClC(Cl)Cl
HELXEE,3.3077000000000005,423.1430353919999,3,7,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OC.OC(=O)CCC(O)=O
HEMQIC,1.8999000000000001,358.156242932,1,4,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O.CN(C)C=O
HEMRIB,3.3872000000000018,236.094963004,1,1,NC(=O)N1c2ccccc2C=Cc2ccccc12
HENFOV,-0.7417999999999969,397.23254291600006,3,0,c1ccc(cc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1.NC(N)=[NH2+].O
HEPHCL10,-2.988699999999997,217.086956432,3,2,[Cl-].C[NH2+]C(C)C(O)c1ccc(O)cc1
HEPQIG,3.5226200000000025,344.092770084,1,4,OC(=O)c1ccccc1Cl.CN1N(C(=O)C=C1C)c1ccccc1
HEPQIG01,3.5226200000000025,344.092770084,1,4,OC(=O)c1ccccc1Cl.CN1N(C(=O)C=C1C)c1ccccc1
HEPXUW,-0.12110000000000015,190.07422756,1,2,O=C([O-])c1ccccc1.N1C=[NH+]C=C1
HEPXUW01,-0.12110000000000015,190.07422756,1,2,O=C([O-])c1ccccc1.N1C=[NH+]C=C1
HEPXUW02,-0.12110000000000015,190.07422756,1,2,O=C([O-])c1ccccc1.N1C=[NH+]C=C1
HEPXUW03,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW04,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW05,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW06,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW07,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW08,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW09,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW10,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW11,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW12,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEPXUW13,-0.12109999999999999,190.07422756,1,2,N1C=[NH+]C=C1.O=C([O-])c1ccccc1
HEQJEW,-0.22849999999999582,413.1620565840001,3,6,COc1ccc2OC3(C)CCC(C(C)COS(=O)(=O)[O-])C3=Cc2c1.NC(N)=[NH2+]
HEQZUY,-0.8435999999999999,226.039611272,1,2,[K+].[O-]c1ccccc1.Oc1ccccc1
HERCIQ,0.6767999999999992,412.10878799182,1,4,[K+].[O-]c1ccccc1.Oc1ccccc1.[O-]c1ccccc1.[O-]c1ccccc1
HERCIQ01,1.9407999999999994,414.123340896,3,4,[K+].Oc1ccccc1.Oc1ccccc1.[O-]c1ccccc1.Oc1ccccc1
HESKUP,-3.478599999999997,492.1787666239099,3,5,C[NH2+]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23.O=C([O-])C=CC(=O)[O-].O.O.O
HESLAW,1.7244999999999995,483.21694927999994,4,4,C[NH2+]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23.OC(=O)CCCCCC(=O)[O-]
HESLEA,1.3343999999999996,469.20129921599994,4,4,C[NH2+]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23.OC(=O)CCCCC(=O)[O-]
HESNAV,-5.3455,204.960177004,4,3,O[Se](=O)(=O)[O-].NC(N)=[NH2+]
HESNAV01,-5.3455,204.960177004,4,3,O[Se](=O)(=O)[O-].NC(N)=[NH2+]
HETJAV,0.7389800000000001,378.190319932,2,6,CCN(CC)C(=O)C(=Cc1cc(O)c([O-])c(c1)N(=O)=O)C#N.CC[NH2+]CC
HETJEZ,0.8830799999999994,390.190319932,2,6,CCN(CC)C(=O)C(=Cc1cc(O)c([O-])c(c1)N(=O)=O)C#N.[NH2+]1CCCCC1
HEVMOO,0.5995999999999997,212.079706864,3,4,OC(=O)CCC(O)=O.Nc1ccncc1
HEWWAI,-1.9802,213.027336944,2,4,OC(=O)c1c[nH+]ccc1.OC(=O)C(=O)[O-]
HEWXAJ,0.8952999999999993,423.16416476,3,8,O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.Oc1ccc(O)cc1.CC[NH+](CC)CC
HEYGEX,-2.796199999999995,341.1474520759999,4,6,C[NH+]1CCOC(C1C)c1ccccc1.OC(C(O)C(=O)[O-])C(O)=O
HEZTAI,-4.065599999999998,242.14991792009,3,3,Nc1ccc(cc1)C(=O)[O-].[NH2+]1CC[NH2+]CC1.O
HEZTAI01,-4.065599999999997,242.14991792009,3,3,O.Nc1ccc(cc1)C(=O)[O-].[NH2+]1CC[NH2+]CC1
HEZTOW,-5.2247999999999974,484.25331411199994,4,8,Nc1ccc(cc1)C(=O)[O-].Nc1ccc(cc1)C(=O)[O-].[NH2+]1CCOCC[NH2+]CCOCC1.O.O
HEZTUC,-4.195399999999992,454.25264541599984,2,8,Nc1ccc(cc1)C(=O)[O-].[NH2+]1CCOCCOCCOCCOCCOCC1.O.O.O
HEZWES,2.2701000000000002,433.184900204,1,8,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.CN(C)C(C)=O
HEZWES01,2.2701000000000002,433.184900204,1,8,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.CN(C)C(C)=O
HEZWUI,1.8799999999999997,419.16925014,1,8,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.CN(C)C=O
HEZXET,1.7841,378.1427010439999,2,8,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.CO
HEZXIX,1.7817999999999996,433.184900204,2,9,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1COCCN1
HEZXIX01,1.7817999999999996,433.184900204,2,9,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1COCCN1
HEZXUJ,2.9724000000000013,418.1740011719999,1,8,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.C1CCOC1
HIBCOK,-2.482199999999999,262.03719042,3,5,NC(N)=[NH2+].O=N(=O)c1ccc(cc1)S(=O)(=O)[O-]
HIBCOK01,-2.482199999999999,262.03719042,3,5,O=N(=O)c1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+]
HIBDAX,-2.684799999999999,233.047026832,4,4,Oc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+]
HIBDEB,-2.692199999999999,261.041941452,4,4,NC(N)=[NH2+].OC(=O)c1ccc(cc1)S(=O)(=O)[O-]
HIBDEB01,-2.692199999999999,261.041941452,4,4,OC(=O)c1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+]
HIBFED,0.5713999999999995,180.126263132,3,3,C1CNCCN1.Oc1ccccc1
HIBFIH,1.3483999999999998,208.15756326,3,3,Oc1ccccc1.CC1CNC(C)CN1
HIBFON,0.29599999999999993,154.110613068,3,3,Oc1ccccc1.NCCN
HIBFUT,2.3666,203.094628656,3,3,Nc1ccccc1.Oc1ccc(O)cc1
HIBGII,3.990100000000003,338.164872404,3,3,Oc1ccc(Cl)cc1.CC1(O)C2CCC3CC1CC(C2)C3(C)O
HIBGOO,3.3453000000000017,334.21440943999994,3,4,CC1(O)C2CCC3CC1CC(C2)C3(C)O.COc1ccc(O)cc1
HIBHAB,3.7268000000000034,318.21949481999997,3,3,CC1(O)C2CCCC3CC1CC(C2)C3(C)O.Oc1ccccc1
HICHIK,4.477900000000005,392.29265975999994,3,3,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
HICTOD,0.12049999999999994,264.15862588,2,6,C1CN2CN3CN1CN(C2)C3.Oc1ccc(O)cc1
HICYEZ,-2.605599999999998,292.047755104,2,7,OS(=O)(=O)[O-].CN1C(=O)N(C)C2=C([N+](=CN2)C)C1=O
HIDBOP,-2.529799999999998,219.074287136,3,4,OC(=O)C=CC(=O)[O-].[NH3+]CCCC(O)=O
HIDBUV,-1.7940999999999958,305.147452076,3,4,OC(=O)C=CC(=O)[O-].O.[NH3+]CC1(CCCCC1)CC(O)=O
HIDGOT,-2.107159999999997,340.1765611319099,2,6,CC([NH2+]CCOc1c(C)cccc1C)CO.O=C([O-])CCC(=O)[O-]
HIFDEJ,-2.5105000000000004,241.07841846399998,4,8,O=N(=O)C1=NC(N[N-]1)=C1N=NN=N1.NC(N)=[NH2+]
HIFJAH,-0.8833999999999969,476.31138344,4,6,CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.[Na+].CCO
HIFRIX,2.691300000000001,351.18344366,1,3,COc1ccc2cc(ccc2c1)C(C)C(=O)[O-].[NH3+]C(C)c1ccccc1
HIFRIX01,2.691300000000001,351.18344366,1,3,COc1ccc2cc(ccc2c1)C(C)C(=O)[O-].[NH3+]C(C)c1ccccc1
HIGKOB,0.7714000000000005,395.9983336560001,2,6,C1COCCO1.NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O.[H].[H].[H].[H]
HIGSAT,-0.009599999999997832,485.15982832799995,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.OC(=O)c1ccccc1C(=O)[O-]
HIGSIB,-0.009599999999997832,485.15982832799995,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.OC(=O)c1cccc(c1)C(=O)[O-]
HIHHOY,3.331200000000002,358.156039036,2,5,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12.CO
HIHHOY01,3.331200000000002,358.156039036,2,5,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12.CO
HIHJOX,-7.665199999999999,236.100836232,4,6,[NH2+]1CC[NH2+]CC1.OC(C(O)C(=O)[O-])C(=O)[O-]
HIHJOX01,-7.665199999999999,236.100836232,4,6,[NH2+]1CC[NH2+]CC1.OC(C(O)C(=O)[O-])C(=O)[O-]
HIHJOX02,-7.665200000000003,236.100836232,4,6,OC(C(O)C(=O)[O-])C(=O)[O-].[NH2+]1CC[NH2+]CC1
HIJFAH,3.2306000000000075,470.3607393199999,3,3,CC(CCCC(C)(C)O)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C.O.O.O
HILWIK,-0.7278999999999971,310.17722982791,2,6,O=C([O-])CCCCCCCCC(=O)[O-].Nc1c[nH+]ccc1N
HIMCAJ,-3.4033999999999978,336.15460312,4,8,O=C([O-])CCC(=O)[O-].Nc1[nH+]cccc1N.Nc1[nH+]cccc1N
HIMDAK,-2.874699999999998,209.05678034791,1,5,O=C([O-])C=CC(=O)[O-].Nc1cc[nH+]cc1
HIMDEO,-0.3100999999999998,295.16633079591,1,5,Nc1cc[nH+]cc1.O=C([O-])CCCCCCCCC(=O)[O-]
HIMDOY,-3.699399999999998,227.06734503191,1,5,O=C([O-])C=CC(=O)[O-].Nc1cc[nH+]cc1.O
HIMDUE,-3.4753999999999987,229.08299509591,1,5,Nc1cc[nH+]cc1.O=C([O-])CCC(=O)[O-].O
HINJAT,2.7492,491.129277148,2,5,OC(=O)c1ccc(F)cc1.CC1=C(C=C(C#N)C(=O)N1)c1cc[nH+]cc1.Fc1ccc(cc1)C(=O)[O-]
HINJEX,3.280000000000001,369.092497716,2,4,CC1=C(C=C(C#N)C(=O)N1)c1ccncc1.OC(=O)c1cc(F)ccc1F
HINJIB,3.419100000000001,387.08307590400005,2,4,OC(=O)c1cc(F)c(F)c(F)c1.CC1=C(C=C(C#N)C(=O)N1)c1ccncc1
HINJOH,3.558200000000002,405.0736540920001,2,4,OC(=O)c1cc(F)c(F)c(F)c1F.CC1=C(C=C(C#N)C(=O)N1)c1ccncc1
HINJUN,0.9308999999999997,367.096834148,2,5,Oc1ccc(F)cc1C(=O)[O-].CC1=C(C=C(C#N)C(=O)N1)c1cc[nH+]cc1
HIPTOS,-4.757300000000001,130.07154219199998,3,4,NC(N)=[NH2+].n1nn[n-]n1
HIQNEE,-4.304399999999996,345.16672471990995,1,6,COc1ccccc1N1CC[NH2+]CC1.O=C([O-])CCC(=O)[O-].O.O
HIQQAB,3.723200000000002,316.08816337199994,1,5,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C
HIQQEF,3.214800000000001,375.12527715199997,2,6,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C.CC(N)=O
HIQQIJ,3.9037000000000015,438.13617618399996,2,7,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C.NC(=O)c1cccnc1
HIQQOP,4.690200000000003,453.13584183599994,3,7,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C.Nc1ccc(cc1)C(O)=O
HIQSIL,1.4838,316.9898845839999,3,3,NC(=O)c1ccc(Br)cc1.OC(=O)CCC(O)=O
HIRCOB,4.657800000000002,496.0592867279999,2,6,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F.CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F
HIRFOH,3.248820000000001,348.075548,1,4,CS(C)=O.CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F
HIRFUN,-0.04521999999999937,356.1460105080001,3,4,CC([O-])=C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F.[NH2+]1CCNCC1
HIRHUN,-2.542899999999996,332.19473661599994,2,5,CC[NH+](CC)CCOC(=O)c1ccc(N)cc1.CC(=O)[O-].O.O
HIRYUE,0.23312000000000171,416.15182624799985,3,7,C[NH+]1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.OC(=O)CC(=O)[O-]
HIRZEP,0.8297200000000009,467.1991107879999,3,7,C[NH+]1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.Nc1ccc(cc1)C(=O)[O-].O
HIRZUF,2.6145200000000006,330.151432324,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O
HIRZUF01,2.6145200000000006,330.151432324,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O
HISAHC10,-7.378800000000005,183.03300271199998,2,0,[Cl-].[Cl-].[NH3+]CCc1c[nH+]c[nH]1
HISAHC11,-7.378800000000002,183.033002712,2,0,[NH3+]CCc1c[nH+]c[nH]1.[Cl-].[Cl-]
HISAHC12,-7.378800000000005,183.03300271199998,2,0,[Cl-].[Cl-].[NH3+]CCC1=C[NH+]=CN1
HISBAO,2.6207900000000013,398.14126156399993,1,5,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.[O][C]1[C][C]1[O].O
HISHEX,2.9914000000000014,495.1753981399999,1,8,C[NH2+]CCCN1c2ccccc2CCc2ccccc12.O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O
HISTAN,-0.08910000000000035,111.07964728799999,2,2,NCCC1=CN=CN1
HISTAN02,-0.08910000000000035,111.07964728799999,2,2,NCCC1=CN=CN1
HISTBR,-3.801899999999998,191.00580942,2,1,[Br-].[NH3+]CCC1=CNC=N1
